transport_infrastructure,country,nuts_2,year,value,unit
motorways,ES,ES53,2009,94,KM
motorways,ES,ES61,2009,2379,KM
motorways,ES,ES62,2009,517,KM
motorways,ES,ES63,2009,0,KM
motorways,ES,ES64,2009,0,KM
motorways,ES,ES70,2009,217,KM
motorways,FI,FI19,2009,114,KM
motorways,FI,FI1B,2009,281,KM
motorways,FI,FI1C,2009,271,KM
motorways,FI,FI1D,2009,98,KM
motorways,FI,FI20,2009,0,KM
motorways,FR,FR10,2009,605,KM
motorways,FR,FRB0,2009,983,KM
motorways,FR,FRC1,2009,685,KM
motorways,FR,FRC2,2009,218,KM
motorways,FR,FRD1,2009,255,KM
motorways,FR,FRD2,2009,427,KM
motorways,FR,FRE1,2009,627,KM
motorways,FR,FRE2,2009,550,KM
motorways,FR,FRF1,2009,301,KM
motorways,FR,FRF2,2009,503,KM
motorways,FR,FRF3,2009,462,KM
motorways,FR,FRG0,2009,745,KM
motorways,FR,FRH0,2009,50,KM
motorways,FR,FRI1,2009,635,KM
motorways,FR,FRI2,2009,274,KM
motorways,FR,FRI3,2009,300,KM
motorways,FR,FRJ1,2009,546,KM
motorways,FR,FRJ2,2009,652,KM
motorways,FR,FRK1,2009,380,KM
motorways,FR,FRK2,2009,1211,KM
motorways,FR,FRL0,2009,754,KM
motorways,FR,FRM0,2009,0,KM
motorways,FR,FRY1,2009,,KM
motorways,FR,FRY2,2009,0,KM
motorways,FR,FRY3,2009,0,KM
motorways,FR,FRY4,2009,0,KM
motorways,FR,FRY5,2009,,KM
motorways,HR,HR03,2009,604,KM
motorways,HR,HR04,2009,640,KM
motorways,HU,HU11,2009,,KM
motorways,HU,HU12,2009,,KM
motorways,HU,HU21,2009,254,KM
motorways,HU,HU22,2009,166,KM
motorways,HU,HU23,2009,125,KM
motorways,HU,HU31,2009,173,KM
motorways,HU,HU32,2009,132,KM
motorways,HU,HU33,2009,143,KM
motorways,IE,IE04,2009,,KM
motorways,IE,IE05,2009,,KM
motorways,IE,IE06,2009,,KM
motorways,IT,ITC1,2009,817,KM
motorways,IT,ITC2,2009,114,KM
motorways,IT,ITC3,2009,375,KM
motorways,IT,ITC4,2009,587,KM
motorways,IT,ITF1,2009,352,KM
motorways,IT,ITF2,2009,36,KM
motorways,IT,ITF3,2009,442,KM
motorways,IT,ITF4,2009,313,KM
motorways,IT,ITF5,2009,29,KM
motorways,IT,ITF6,2009,295,KM
motorways,IT,ITG1,2009,654,KM
motorways,IT,ITG2,2009,,KM
motorways,IT,ITH1,2009,211,KM
motorways,IT,ITH3,2009,525,KM
motorways,IT,ITH4,2009,210,KM
motorways,IT,ITH5,2009,568,KM
motorways,IT,ITI1,2009,436,KM
motorways,IT,ITI2,2009,59,KM
motorways,IT,ITI3,2009,168,KM
motorways,IT,ITI4,2009,470,KM
motorways,LI,LI00,2009,: z,KM
motorways,LT,LT01,2009,,KM
motorways,LT,LT02,2009,,KM
motorways,LU,LU00,2009,152,KM
motorways,LV,LV00,2009,0,KM
motorways,MT,MT00,2009,: z,KM
motorways,NL,NL11,2009,93,KM
motorways,NL,NL12,2009,193,KM
motorways,NL,NL13,2009,128,KM
motorways,NL,NL21,2009,147,KM
motorways,NL,NL22,2009,393,KM
motorways,NL,NL23,2009,99,KM
motorways,NL,NL31,2009,177,KM
motorways,NL,NL32,2009,283,KM
motorways,NL,NL33,2009,353,KM
motorways,NL,NL34,2009,65,KM
motorways,NL,NL41,2009,483,KM
motorways,NL,NL42,2009,219,KM
motorways,NO,NO01,2009,119,KM
motorways,NO,NO02,2009,0,KM
motorways,NO,NO03,2009,151,KM
motorways,NO,NO04,2009,63,KM
motorways,NO,NO05,2009,11,KM
motorways,NO,NO06,2009,0,KM
motorways,NO,NO07,2009,0,KM
motorways,PL,PL21,2009,79,KM
motorways,PL,PL22,2009,100,KM
motorways,PL,PL41,2009,195,KM
motorways,PL,PL42,2009,22,KM
motorways,PL,PL43,2009,0,KM
motorways,PL,PL51,2009,199,KM
motorways,PL,PL52,2009,88,KM
motorways,PL,PL61,2009,23,KM
motorways,PL,PL62,2009,0,KM
motorways,PL,PL63,2009,66,KM
motorways,PL,PL71,2009,77,KM
motorways,PL,PL72,2009,0,KM
motorways,PL,PL81,2009,0,KM
motorways,PL,PL82,2009,0,KM
motorways,PL,PL84,2009,0,KM
motorways,PT,PT20,2009,0,KM
motorways,PT,PT30,2009,0,KM
motorways,RO,RO11,2009,41,KM
motorways,RO,RO12,2009,0,KM
motorways,RO,RO21,2009,0,KM
motorways,RO,RO22,2009,1,KM
motorways,RO,RO31,2009,228,KM
motorways,RO,RO32,2009,51,KM
motorways,RO,RO41,2009,0,KM
motorways,RO,RO42,2009,0,KM
motorways,SE,SE11,2009,297,KM
motorways,SE,SE12,2009,565,KM
motorways,SE,SE21,2009,191,KM
motorways,SE,SE22,2009,307,KM
motorways,SE,SE23,2009,454,KM
motorways,SE,SE31,2009,89,KM
motorways,SE,SE32,2009,15,KM
motorways,SE,SE33,2009,6,KM
motorways,SI,SI03,2009,,KM
motorways,SI,SI04,2009,,KM
motorways,SK,SK01,2009,110,KM
motorways,SK,SK02,2009,147,KM
motorways,SK,SK03,2009,70,KM
motorways,SK,SK04,2009,73,KM
motorways,TR,TR10,2009,186,KM
motorways,TR,TR21,2009,165,KM
motorways,TR,TR22,2009,0,KM
motorways,TR,TR31,2009,209,KM
motorways,TR,TR32,2009,51,KM
motorways,TR,TR33,2009,0,KM
motorways,TR,TR41,2009,65,KM
motorways,TR,TR42,2009,331,KM
motorways,TR,TR51,2009,198,KM
motorways,TR,TR52,2009,0,KM
motorways,TR,TR61,2009,0,KM
motorways,TR,TR62,2009,311,KM
motorways,TR,TR63,2009,195,KM
motorways,TR,TR71,2009,70,KM
motorways,TR,TR72,2009,0,KM
motorways,TR,TR81,2009,0,KM
motorways,TR,TR82,2009,0,KM
motorways,TR,TR83,2009,0,KM
motorways,TR,TR90,2009,0,KM
motorways,TR,TRA1,2009,0,KM
motorways,TR,TRA2,2009,0,KM
motorways,TR,TRB1,2009,0,KM
motorways,TR,TRB2,2009,0,KM
motorways,TR,TRC1,2009,134,KM
motorways,TR,TRC2,2009,121,KM
motorways,TR,TRC3,2009,0,KM
motorways,UK,UKN0,2009,114,KM
motorways,AT,AT11,2010,80,KM
motorways,AT,AT12,2010,350,KM
motorways,AT,AT13,2010,43,KM
motorways,AT,AT21,2010,243,KM
motorways,AT,AT22,2010,308,KM
motorways,AT,AT31,2010,299,KM
motorways,AT,AT32,2010,144,KM
motorways,AT,AT33,2010,189,KM
motorways,AT,AT34,2010,63,KM
motorways,BE,BE10,2010,11,KM
motorways,BE,BE21,2010,220,KM
motorways,BE,BE22,2010,106,KM
motorways,BE,BE23,2010,196,KM
motorways,BE,BE24,2010,175,KM
motorways,BE,BE25,2010,187,KM
motorways,BE,BE31,2010,63,KM
motorways,BE,BE32,2010,284,KM
motorways,BE,BE33,2010,266,KM
motorways,BE,BE34,2010,154,KM
motorways,BE,BE35,2010,103,KM
motorways,BG,BG31,2010,7,KM
motorways,BG,BG32,2010,0,KM
motorways,BG,BG33,2010,84,KM
motorways,BG,BG34,2010,87,KM
motorways,BG,BG41,2010,118,KM
motorways,BG,BG42,2010,141,KM
motorways,CH,CH01,2010,280,KM
motorways,CH,CH02,2010,319,KM
motorways,CH,CH03,2010,139,KM
motorways,CH,CH04,2010,135,KM
motorways,CH,CH05,2010,243,KM
motorways,CH,CH06,2010,181,KM
motorways,CH,CH07,2010,109,KM
motorways,CY,CY00,2010,257,KM
motorways,CZ,CZ01,2010,11,KM
motorways,CZ,CZ02,2010,194,KM
motorways,CZ,CZ03,2010,125,KM
motorways,CZ,CZ04,2010,53,KM
motorways,CZ,CZ05,2010,26,KM
motorways,CZ,CZ06,2010,227,KM
motorways,CZ,CZ07,2010,46,KM
motorways,CZ,CZ08,2010,54,KM
motorways,DE,DE11,2010,,KM
motorways,DE,DE12,2010,,KM
motorways,DE,DE13,2010,,KM
motorways,DE,DE14,2010,,KM
motorways,DE,DE21,2010,597,KM
motorways,DE,DE22,2010,239,KM
motorways,DE,DE23,2010,337,KM
motorways,DE,DE24,2010,349,KM
motorways,DE,DE25,2010,356,KM
motorways,DE,DE26,2010,353,KM
motorways,DE,DE27,2010,272,KM
motorways,DE,DE30,2010,77,KM
motorways,DE,DE40,2010,795,KM
motorways,DE,DE50,2010,75,KM
motorways,DE,DE60,2010,81,KM
motorways,DE,DE71,2010,480,KM
motorways,DE,DE72,2010,199,KM
motorways,DE,DE73,2010,293,KM
motorways,DE,DE80,2010,554,KM
motorways,DE,DE91,2010,,KM
motorways,DE,DE92,2010,,KM
motorways,DE,DE93,2010,,KM
motorways,DE,DE94,2010,,KM
motorways,DE,DEA1,2010,649,KM
motorways,DE,DEA2,2010,558,KM
motorways,DE,DEA3,2010,356,KM
motorways,DE,DEA4,2010,190,KM
motorways,DE,DEA5,2010,448,KM
motorways,DE,DEB1,2010,258,KM
motorways,DE,DEB2,2010,187,KM
motorways,DE,DEB3,2010,431,KM
motorways,DE,DEC0,2010,240,KM
motorways,DE,DED2,2010,216,KM
motorways,DE,DED4,2010,203,KM
motorways,DE,DED5,2010,111,KM
motorways,DE,DEE0,2010,407,KM
motorways,DE,DEF0,2010,533,KM
motorways,DE,DEG0,2010,498,KM
motorways,DK,DK01,2010,157,KM
motorways,DK,DK02,2010,260,KM
motorways,DK,DK03,2010,329,KM
motorways,DK,DK04,2010,197,KM
motorways,DK,DK05,2010,187,KM
motorways,EE,EE00,2010,115,KM
motorways,ES,ES11,2010,961,KM
motorways,ES,ES12,2010,394,KM
motorways,ES,ES13,2010,218,KM
motorways,ES,ES21,2010,535,KM
motorways,ES,ES22,2010,356,KM
motorways,ES,ES23,2010,159,KM
motorways,ES,ES24,2010,704,KM
motorways,ES,ES30,2010,753,KM
motorways,ES,ES41,2010,2194,KM
motorways,ES,ES42,2010,1775,KM
motorways,ES,ES43,2010,668,KM
motorways,ES,ES51,2010,1201,KM
motorways,ES,ES52,2010,1116,KM
motorways,ES,ES53,2010,94,KM
motorways,ES,ES61,2010,2391,KM
motorways,ES,ES62,2010,527,KM
motorways,ES,ES63,2010,0,KM
motorways,ES,ES64,2010,0,KM
motorways,ES,ES70,2010,217,KM
motorways,FI,FI19,2010,115,KM
motorways,FI,FI1B,2010,281,KM
motorways,FI,FI1C,2010,271,KM
motorways,FI,FI1D,2010,112,KM
motorways,FI,FI20,2010,0,KM
motorways,FR,FR10,2010,605,KM
motorways,FR,FRB0,2010,983,KM
motorways,FR,FRC1,2010,685,KM
motorways,FR,FRC2,2010,218,KM
motorways,FR,FRD1,2010,284,KM
motorways,FR,FRD2,2010,427,KM
motorways,FR,FRE1,2010,627,KM
motorways,FR,FRE2,2010,550,KM
motorways,FR,FRF1,2010,302,KM
motorways,FR,FRF2,2010,516,KM
motorways,FR,FRF3,2010,462,KM
motorways,FR,FRG0,2010,746,KM
motorways,FR,FRH0,2010,50,KM
motorways,FR,FRI1,2010,785,KM
motorways,FR,FRI2,2010,274,KM
motorways,FR,FRI3,2010,300,KM
motorways,FR,FRJ1,2010,561,KM
motorways,FR,FRJ2,2010,653,KM
motorways,FR,FRK1,2010,380,KM
motorways,FR,FRK2,2010,1230,KM
motorways,FR,FRL0,2010,754,KM
motorways,FR,FRM0,2010,0,KM
motorways,FR,FRY1,2010,,KM
motorways,FR,FRY2,2010,0,KM
motorways,FR,FRY3,2010,0,KM
motorways,FR,FRY4,2010,0,KM
motorways,FR,FRY5,2010,,KM
motorways,HR,HR03,2010,604,KM
motorways,HR,HR04,2010,640,KM
motorways,HU,HU11,2010,,KM
motorways,HU,HU12,2010,,KM
motorways,HU,HU21,2010,267,KM
motorways,HU,HU22,2010,165,KM
motorways,HU,HU23,2010,297,KM
motorways,HU,HU31,2010,173,KM
motorways,HU,HU32,2010,132,KM
motorways,HU,HU33,2010,145,KM
motorways,IE,IE04,2010,,KM
motorways,IE,IE05,2010,,KM
motorways,IE,IE06,2010,,KM
motorways,IT,ITC1,2010,821,KM
motorways,IT,ITC2,2010,114,KM
motorways,IT,ITC3,2010,375,KM
motorways,IT,ITC4,2010,589,KM
motorways,IT,ITF1,2010,352,KM
motorways,IT,ITF2,2010,36,KM
motorways,IT,ITF3,2010,442,KM
motorways,IT,ITF4,2010,313,KM
motorways,IT,ITF5,2010,29,KM
motorways,IT,ITF6,2010,295,KM
motorways,IT,ITG1,2010,654,KM
motorways,IT,ITG2,2010,,KM
motorways,IT,ITH1,2010,212,KM
motorways,IT,ITH3,2010,525,KM
motorways,IT,ITH4,2010,210,KM
motorways,IT,ITH5,2010,568,KM
motorways,IT,ITI1,2010,436,KM
motorways,IT,ITI2,2010,59,KM
motorways,IT,ITI3,2010,168,KM
motorways,IT,ITI4,2010,470,KM
motorways,LI,LI00,2010,: z,KM
motorways,LT,LT01,2010,,KM
motorways,LT,LT02,2010,,KM
motorways,LU,LU00,2010,152,KM
motorways,LV,LV00,2010,0,KM
motorways,MT,MT00,2010,: z,KM
motorways,NL,NL11,2010,95,KM
motorways,NL,NL12,2010,196,KM
motorways,NL,NL13,2010,128,KM
motorways,NL,NL21,2010,147,KM
motorways,NL,NL22,2010,393,KM
motorways,NL,NL23,2010,99,KM
motorways,NL,NL31,2010,177,KM
motorways,NL,NL32,2010,283,KM
motorways,NL,NL33,2010,361,KM
motorways,NL,NL34,2010,63,KM
motorways,NL,NL41,2010,490,KM
motorways,NL,NL42,2010,216,KM
motorways,NO,NO01,2010,128,KM
motorways,NO,NO02,2010,14,KM
motorways,NO,NO03,2010,165,KM
motorways,NO,NO04,2010,63,KM
motorways,NO,NO05,2010,11,KM
motorways,NO,NO06,2010,0,KM
motorways,NO,NO07,2010,0,KM
motorways,PL,PL21,2010,80,KM
motorways,PL,PL22,2010,107,KM
motorways,PL,PL41,2010,195,KM
motorways,PL,PL42,2010,22,KM
motorways,PL,PL43,2010,0,KM
motorways,PL,PL51,2010,199,KM
motorways,PL,PL52,2010,88,KM
motorways,PL,PL61,2010,23,KM
motorways,PL,PL62,2010,0,KM
motorways,PL,PL63,2010,66,KM
motorways,PL,PL71,2010,77,KM
motorways,PL,PL72,2010,0,KM
motorways,PL,PL81,2010,0,KM
motorways,PL,PL82,2010,0,KM
motorways,PL,PL84,2010,0,KM
motorways,PT,PT20,2010,0,KM
motorways,PT,PT30,2010,0,KM
motorways,RO,RO11,2010,52,KM
motorways,RO,RO12,2010,0,KM
motorways,RO,RO21,2010,0,KM
motorways,RO,RO22,2010,1,KM
motorways,RO,RO31,2010,228,KM
motorways,RO,RO32,2010,51,KM
motorways,RO,RO41,2010,0,KM
motorways,RO,RO42,2010,0,KM
motorways,SE,SE11,2010,296,KM
motorways,SE,SE12,2010,585,KM
motorways,SE,SE21,2010,194,KM
motorways,SE,SE22,2010,320,KM
motorways,SE,SE23,2010,467,KM
motorways,SE,SE31,2010,89,KM
motorways,SE,SE32,2010,15,KM
motorways,SE,SE33,2010,6,KM
motorways,SI,SI03,2010,,KM
motorways,SI,SI04,2010,,KM
motorways,SK,SK01,2010,110,KM
motorways,SK,SK02,2010,158,KM
motorways,SK,SK03,2010,70,KM
motorways,SK,SK04,2010,89,KM
motorways,TR,TR10,2010,186,KM
motorways,TR,TR21,2010,165,KM
motorways,TR,TR22,2010,0,KM
motorways,TR,TR31,2010,209,KM
motorways,TR,TR32,2010,51,KM
motorways,TR,TR33,2010,0,KM
motorways,TR,TR41,2010,74,KM
motorways,TR,TR42,2010,331,KM
motorways,TR,TR51,2010,198,KM
motorways,TR,TR52,2010,0,KM
motorways,TR,TR61,2010,0,KM
motorways,TR,TR62,2010,318,KM
motorways,TR,TR63,2010,195,KM
motorways,TR,TR71,2010,70,KM
motorways,TR,TR72,2010,0,KM
motorways,TR,TR81,2010,0,KM
motorways,TR,TR82,2010,0,KM
motorways,TR,TR83,2010,0,KM
motorways,TR,TR90,2010,0,KM
motorways,TR,TRA1,2010,0,KM
motorways,TR,TRA2,2010,0,KM
motorways,TR,TRB1,2010,0,KM
motorways,TR,TRB2,2010,0,KM
motorways,TR,TRC1,2010,137,KM
motorways,TR,TRC2,2010,146,KM
motorways,TR,TRC3,2010,0,KM
motorways,UK,UKN0,2010,114,KM
motorways,AT,AT11,2011,80,KM
motorways,AT,AT12,2011,350,KM
motorways,AT,AT13,2011,43,KM
motorways,AT,AT21,2011,243,KM
motorways,AT,AT22,2011,308,KM
motorways,AT,AT31,2011,299,KM
motorways,AT,AT32,2011,144,KM
motorways,AT,AT33,2011,189,KM
motorways,AT,AT34,2011,63,KM
motorways,BE,BE10,2011,11,KM
motorways,BE,BE21,2011,220,KM
motorways,BE,BE22,2011,106,KM
motorways,BE,BE23,2011,196,KM
motorways,BE,BE24,2011,175,KM
motorways,BE,BE25,2011,187,KM
motorways,BE,BE31,2011,63,KM
motorways,BE,BE32,2011,284,KM
motorways,BE,BE33,2011,266,KM
motorways,BE,BE34,2011,154,KM
motorways,BE,BE35,2011,103,KM
motorways,BG,BG31,2011,7,KM
motorways,BG,BG32,2011,0,KM
motorways,BG,BG33,2011,84,KM
motorways,BG,BG34,2011,87,KM
motorways,BG,BG41,2011,139,KM
motorways,BG,BG42,2011,141,KM
motorways,CH,CH01,2011,280,KM
motorways,CH,CH02,2011,325,KM
motorways,CH,CH03,2011,139,KM
motorways,CH,CH04,2011,138,KM
motorways,CH,CH05,2011,243,KM
motorways,CH,CH06,2011,181,KM
motorways,CH,CH07,2011,109,KM
motorways,CY,CY00,2011,257,KM
motorways,CZ,CZ01,2011,11,KM
motorways,CZ,CZ02,2011,194,KM
motorways,CZ,CZ03,2011,125,KM
motorways,CZ,CZ04,2011,57,KM
motorways,CZ,CZ05,2011,26,KM
motorways,CZ,CZ06,2011,227,KM
motorways,CZ,CZ07,2011,53,KM
motorways,CZ,CZ08,2011,54,KM
motorways,DE,DE11,2011,,KM
motorways,DE,DE12,2011,,KM
motorways,DE,DE13,2011,,KM
motorways,DE,DE14,2011,,KM
motorways,DE,DE21,2011,,KM
motorways,DE,DE22,2011,,KM
motorways,DE,DE23,2011,,KM
motorways,DE,DE24,2011,,KM
motorways,DE,DE25,2011,,KM
motorways,DE,DE26,2011,,KM
motorways,DE,DE27,2011,,KM
motorways,DE,DE30,2011,77,KM
motorways,DE,DE40,2011,795,KM
motorways,DE,DE50,2011,75,KM
motorways,DE,DE60,2011,81,KM
motorways,DE,DE71,2011,,KM
motorways,DE,DE72,2011,,KM
motorways,DE,DE73,2011,,KM
motorways,DE,DE80,2011,554,KM
motorways,DE,DE91,2011,,KM
motorways,DE,DE92,2011,,KM
motorways,DE,DE93,2011,,KM
motorways,DE,DE94,2011,,KM
motorways,DE,DEA1,2011,,KM
motorways,DE,DEA2,2011,,KM
motorways,DE,DEA3,2011,,KM
motorways,DE,DEA4,2011,,KM
motorways,DE,DEA5,2011,,KM
motorways,DE,DEB1,2011,,KM
motorways,DE,DEB2,2011,,KM
motorways,DE,DEB3,2011,,KM
motorways,DE,DEC0,2011,240,KM
motorways,DE,DED2,2011,,KM
motorways,DE,DED4,2011,,KM
motorways,DE,DED5,2011,,KM
motorways,DE,DEE0,2011,407,KM
motorways,DE,DEF0,2011,533,KM
motorways,DE,DEG0,2011,498,KM
motorways,DK,DK01,2011,159,KM
motorways,DK,DK02,2011,260,KM
motorways,DK,DK03,2011,336,KM
motorways,DK,DK04,2011,200,KM
motorways,DK,DK05,2011,187,KM
motorways,EE,EE00,2011,115,KM
motorways,ES,ES11,2011,994,KM
motorways,ES,ES12,2011,390,KM
motorways,ES,ES13,2011,216,KM
motorways,ES,ES21,2011,552,KM
motorways,ES,ES22,2011,372,KM
motorways,ES,ES23,2011,159,KM
motorways,ES,ES24,2011,749,KM
motorways,ES,ES30,2011,780,KM
motorways,ES,ES41,2011,2195,KM
motorways,ES,ES42,2011,1772,KM
motorways,ES,ES43,2011,679,KM
motorways,ES,ES51,2011,1267,KM
motorways,ES,ES52,2011,1131,KM
motorways,ES,ES53,2011,94,KM
motorways,ES,ES61,2011,2453,KM
motorways,ES,ES62,2011,533,KM
motorways,ES,ES63,2011,0,KM
motorways,ES,ES64,2011,0,KM
motorways,ES,ES70,2011,219,KM
motorways,FI,FI19,2011,126,KM
motorways,FI,FI1B,2011,281,KM
motorways,FI,FI1C,2011,271,KM
motorways,FI,FI1D,2011,112,KM
motorways,FI,FI20,2011,0,KM
motorways,FR,FR10,2011,613,KM
motorways,FR,FRB0,2011,982,KM
motorways,FR,FRC1,2011,686,KM
motorways,FR,FRC2,2011,218,KM
motorways,FR,FRD1,2011,283,KM
motorways,FR,FRD2,2011,427,KM
motorways,FR,FRE1,2011,627,KM
motorways,FR,FRE2,2011,550,KM
motorways,FR,FRF1,2011,302,KM
motorways,FR,FRF2,2011,516,KM
motorways,FR,FRF3,2011,462,KM
motorways,FR,FRG0,2011,748,KM
motorways,FR,FRH0,2011,50,KM
motorways,FR,FRI1,2011,785,KM
motorways,FR,FRI2,2011,274,KM
motorways,FR,FRI3,2011,300,KM
motorways,FR,FRJ1,2011,563,KM
motorways,FR,FRJ2,2011,652,KM
motorways,FR,FRK1,2011,380,KM
motorways,FR,FRK2,2011,1245,KM
motorways,FR,FRL0,2011,750,KM
motorways,FR,FRM0,2011,0,KM
motorways,FR,FRY1,2011,,KM
motorways,FR,FRY2,2011,0,KM
motorways,FR,FRY3,2011,0,KM
motorways,FR,FRY4,2011,0,KM
motorways,FR,FRY5,2011,,KM
motorways,HR,HR03,2011,613,KM
motorways,HR,HR04,2011,640,KM
motorways,HU,HU11,2011,,KM
motorways,HU,HU12,2011,,KM
motorways,HU,HU21,2011,265,KM
motorways,HU,HU22,2011,168,KM
motorways,HU,HU23,2011,299,KM
motorways,HU,HU31,2011,173,KM
motorways,HU,HU32,2011,132,KM
motorways,HU,HU33,2011,181,KM
motorways,IE,IE04,2011,,KM
motorways,IE,IE05,2011,,KM
motorways,IE,IE06,2011,,KM
motorways,IT,ITC1,2011,821,KM
motorways,IT,ITC2,2011,114,KM
motorways,IT,ITC3,2011,375,KM
motorways,IT,ITC4,2011,589,KM
motorways,IT,ITF1,2011,352,KM
motorways,IT,ITF2,2011,36,KM
motorways,IT,ITF3,2011,442,KM
motorways,IT,ITF4,2011,313,KM
motorways,IT,ITF5,2011,29,KM
motorways,IT,ITF6,2011,295,KM
motorways,IT,ITG1,2011,654,KM
motorways,IT,ITG2,2011,,KM
motorways,IT,ITH1,2011,212,KM
motorways,IT,ITH3,2011,525,KM
motorways,IT,ITH4,2011,210,KM
motorways,IT,ITH5,2011,568,KM
motorways,IT,ITI1,2011,436,KM
motorways,IT,ITI2,2011,59,KM
motorways,IT,ITI3,2011,168,KM
motorways,IT,ITI4,2011,470,KM
motorways,LI,LI00,2011,: z,KM
motorways,LT,LT01,2011,,KM
motorways,LT,LT02,2011,,KM
motorways,LU,LU00,2011,152,KM
motorways,LV,LV00,2011,0,KM
motorways,MT,MT00,2011,: z,KM
motorways,NL,NL11,2011,95,KM
motorways,NL,NL12,2011,195,KM
motorways,NL,NL13,2011,127,KM
motorways,NL,NL21,2011,150,KM
motorways,NL,NL22,2011,393,KM
motorways,NL,NL23,2011,99,KM
motorways,NL,NL31,2011,177,KM
motorways,NL,NL32,2011,282,KM
motorways,NL,NL33,2011,362,KM
motorways,NL,NL34,2011,65,KM
motorways,NL,NL41,2011,489,KM
motorways,NL,NL42,2011,216,KM
motorways,NO,NO01,2011,133,KM
motorways,NO,NO02,2011,14,KM
motorways,NO,NO03,2011,172,KM
motorways,NO,NO04,2011,63,KM
motorways,NO,NO05,2011,11,KM
motorways,NO,NO06,2011,0,KM
motorways,NO,NO07,2011,0,KM
motorways,PL,PL21,2011,80,KM
motorways,PL,PL22,2011,130,KM
motorways,PL,PL41,2011,210,KM
motorways,PL,PL42,2011,22,KM
motorways,PL,PL43,2011,89,KM
motorways,PL,PL51,2011,222,KM
motorways,PL,PL52,2011,88,KM
motorways,PL,PL61,2011,86,KM
